1.25	0.0111116	0.000872767
1.75	0.0123972	0.000344059
2.25	0.0144049	0.000353697
2.75	0.0157294	0.000429369
3.25	0.017393	0.000538226
3.75	0.0189423	0.00067964
4.25	0.0208544	0.000858145
4.75	0.020594	0.00108664
5.25	0.0228446	0.00138561
5.75	0.0223306	0.00178729
6.25	0.0160264	0.00235112
6.75	0.0189236	0.00316783
7.25	0.0185043	0.00434307
7.75	0.0178004	0.00613432
